#OTU ID	Taxonomy
OTU_621	k__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
OTU_622	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium] coprostanoligenes group; g__; s__
OTU_623	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia vadinBB60 group; f__; g__; s__
OTU_624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__
OTU_625	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia vadinBB60 group; f__; g__; s__
OTU_626	k__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__
OTU_627	k__; p__; c__; o__; f__; g__; s__
OTU_628	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Pucciniomycotina; f__Pucciniomycetes; g__Pucciniales; s__Pucciniaceae
OTU_629	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__; g__; s__
OTU_63	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_630	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tyzzerella; s__uncultured Clostridium sp.
OTU_631	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214 group; s__uncultured rumen bacterium
OTU_632	k__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Obscuribacterales; f__Obscuribacteraceae; g__Candidatus Obscuribacter; s__
OTU_633	k__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__Pasteuria; s__
OTU_634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas; s__
OTU_635	k__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae R-7 group; s__
OTU_636	k__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Nostocaceae; g__Sphaerospermopsis BCCUSP55; s__Wollea ambigua SAG 1403-7
OTU_637	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium] coprostanoligenes group; g__; s__
OTU_638	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia vadinBB60 group; f__; g__; s__
OTU_639	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__; s__
OTU_64	k__; p__; c__; o__; f__; g__; s__
OTU_640	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_641	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__
OTU_642	k__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__Laceyella; s__Laceyella sacchari
OTU_643	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae UCG-008; s__
OTU_644	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_645	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium] coprostanoligenes group; g__; s__
OTU_646	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__; s__
OTU_647	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-010; g__; s__
OTU_648	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__uncultured cyanobacterium; g__; s__
OTU_649	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__
OTU_65	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Orbaceae; g__Gilliamella; s__gamma proteobacterium DAT824
OTU_650	k__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__; s__
OTU_651	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__; s__uncultured Firmicutes bacterium
OTU_652	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__; g__; s__
OTU_653	k__Bacteria; p__Firmicutes; c__Dethiobacteria; o__Dethiobacterales; f__Dethiobacteraceae; g__Dethiobacter; s__
OTU_654	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__
OTU_655	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__Liliopsida; s__
OTU_656	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae; g__Saccharofermentans; s__uncultured rumen bacterium
OTU_657	k__; p__; c__; o__; f__; g__; s__
OTU_658	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna; s__Clostridium sp. KNHs205
OTU_659	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Sedimentibacteraceae; g__; s__
OTU_66	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Undibacterium; s__Undibacterium oligocarboniphilum
OTU_660	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__
OTU_661	k__; p__; c__; o__; f__; g__; s__
OTU_662	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__
OTU_663	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__; s__
OTU_664	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__uncultured rumen bacterium; g__; s__
OTU_665	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__; g__; s__
OTU_666	k__Bacteria; p__Firmicutes; c__Clostridia; o__Gracilibacteraceae; f__Lutispora; g__; s__
OTU_667	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__; g__; s__
OTU_668	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae Sedis; s__
OTU_669	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Negativibacillus; s__
OTU_67	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Holzapfelia; s__Lactobacillus floricola
OTU_670	k__; p__; c__; o__; f__; g__; s__
OTU_671	k__; p__; c__; o__; f__; g__; s__
OTU_672	k__Eukaryota; p__; c__; o__; f__; g__; s__
OTU_673	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 13; s__
OTU_674	k__; p__; c__; o__; f__; g__; s__
OTU_675	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__
OTU_676	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__
OTU_677	k__; p__; c__; o__; f__; g__; s__
OTU_678	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia vadinBB60 group; f__; g__; s__
OTU_679	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae; g__Ruminiclostridium; s__
OTU_68	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus sp. wkB8
OTU_680	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium] nodatum group; s__Ihubacter massiliensis
OTU_681	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae; g__UCG-012; s__uncultured prokaryote
OTU_682	k__Bacteria; p__Firmicutes; c__Bacilli; o__Thermoactinomycetales; f__Thermoactinomycetaceae; g__Baia; s__
OTU_683	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia UCG-014; f__; g__; s__
OTU_684	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Hungateiclostridiaceae; g__Saccharofermentans; s__unidentified rumen bacterium RFN72
OTU_685	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Pucciniomycotina; f__Pucciniomycetes; g__Pucciniales; s__
OTU_686	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Succinivibrionaceae; g__Anaerobiospirillum; s__
OTU_687	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__CHKCI001; s__
OTU_688	k__; p__; c__; o__; f__; g__; s__
OTU_689	k__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Meiothermus; s__Meiothermus silvanus
OTU_69	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_690	k__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__; s__
OTU_691	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Asaia; s__Asaia astilbis JCM 15831
OTU_692	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__uncultured Paracoccus sp.
OTU_693	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__
OTU_694	k__Bacteria; p__Firmicutes; c__Clostridia; o__Gracilibacteraceae; f__; g__; s__
OTU_695	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__
OTU_696	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 3; s__uncultured Clostridium sp.
OTU_697	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella; s__
OTU_698	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__; s__
OTU_699	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 5; s__bacterium 5A-1
OTU_7	k__; p__; c__; o__; f__; g__; s__
OTU_70	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__
OTU_700	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 11; s__Clostridium sp. enrichment culture clone NHT4
OTU_701	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__; s__uncultured prokaryote
OTU_702	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae XPB1014 group; s__uncultured rumen bacterium
OTU_703	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia; s__uncultured rumen bacterium
OTU_704	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidiphilium; s__
OTU_705	k__; p__; c__; o__; f__; g__; s__
OTU_706	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea; s__bacterium KR 2001/13_218
OTU_707	k__Eukaryota; p__Charophyta; c__Tracheophyta; o__Spermatophyta; f__Magnoliophyta; g__; s__
OTU_708	k__; p__; c__; o__; f__; g__; s__
OTU_709	k__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__; s__
OTU_71	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__; s__
OTU_710	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 1; s__
OTU_711	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus] torques group; s__
OTU_712	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae Sedis; s__
OTU_713	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__
OTU_714	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__Graminella nigrifrons; s__
OTU_715	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Shuttleworthia; s__
OTU_716	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured rumen bacterium
OTU_717	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Candidatus Hepatincola; g__; s__
OTU_718	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_719	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Candidatus Hepatincola; g__uncultured proteobacterium; s__
OTU_72	k__; p__; c__; o__; f__; g__; s__
OTU_720	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__; s__
OTU_721	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__uncultured Alphaproteobacteria bacterium
OTU_722	k__; p__; c__; o__; f__; g__; s__
OTU_723	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
OTU_724	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Neokomagataea; s__
OTU_725	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Anaerosporobacter; s__
OTU_726	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__
OTU_727	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 13; s__
OTU_728	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__
OTU_729	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__uncultured Hyphomicrobiaceae bacterium
OTU_73	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
OTU_730	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__probable genus 10; s__uncultured rumen bacterium
OTU_731	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__uncultured rumen bacterium
OTU_732	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__; s__metagenome
OTU_733	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__Rickettsia conorii
OTU_734	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__Roseomonas sp.
OTU_735	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 9; s__
OTU_736	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__
OTU_737	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium] ruminantium group; s__Lachnospiraceae bacterium RM64
OTU_738	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_739	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae Sedis; s__
OTU_74	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio; s__Epeolus variegatus
OTU_740	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Bryocella; s__
OTU_741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acidiphilium; s__
OTU_742	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__; s__
OTU_743	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__
OTU_744	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_745	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Granulicella; s__Granulicella aggregans
OTU_746	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__Phreatobacter; s__uncultured Alphaproteobacteria bacterium
OTU_747	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
OTU_748	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__
OTU_749	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__; s__
OTU_75	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Erwiniaceae; g__Pantoea; s__Enterobacteriaceae bacterium G7_5_3TO2
OTU_750	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Granulicella; s__Granulicella tundricola MP5ACTX9
OTU_751	k__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__; s__
OTU_752	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__
OTU_753	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus Paracaedibacter; s__
OTU_754	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Gluconobacter; s__Gluconobacter wancherniae
OTU_755	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__uncultured Lachnospiraceae bacterium
OTU_756	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_757	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Terriglobus; s__
OTU_758	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 10; s__uncultured Clostridiaceae bacterium
OTU_759	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Herbinix; s__Herbinix luporum
OTU_76	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Pseudoxanthomonas; s__Pseudoxanthomonas sp. L-bf-R2A-1.1.1
OTU_760	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium] hallii group; s__
OTU_761	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Afipia; s__
OTU_762	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__Methyloferula sp. PAMC 26571
OTU_763	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_764	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Endobacter; s__
OTU_765	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Sellimonas; s__Lachnoclostridium phocaeense
OTU_766	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus] gauvreauii group; s__bacterium ic1296
OTU_767	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae FCS020 group; s__Lachnospiraceae bacterium RM29
OTU_768	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium; s__Pararhizobium herbae
OTU_769	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__; s__
OTU_77	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Zymobacter; s__uncultured gamma proteobacterium
OTU_770	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_771	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 1; s__
OTU_772	k__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Pseudarcobacter; s__
OTU_773	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Bombella; s__
OTU_774	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured rumen bacterium
OTU_775	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus] gauvreauii group; s__uncultured rumen bacterium
OTU_776	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales Incertae Sedis; g__; s__
OTU_777	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas; s__Blastomonas natatoria
OTU_778	k__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium] nodatum group; s__
OTU_779	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae NK4A136 group; s__uncultured rumen bacterium
OTU_78	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus sp. (in: Bacteria)
OTU_780	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__
OTU_781	k__; p__; c__; o__; f__; g__; s__
OTU_782	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__; s__
OTU_783	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__
OTU_784	k__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__
OTU_785	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
OTU_786	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_787	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia; s__
OTU_788	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__; s__
OTU_789	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 12; s__
OTU_79	k__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Turicibacter; s__Turicibacter sp. H121
OTU_790	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium sensu stricto 11; s__Clostridium sp. LAM-GX-0C10
OTU_791	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Rhodoplanes; s__uncultured Hyphomicrobiaceae bacterium
OTU_792	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Azospirillales; f__Inquilinaceae; g__; s__
OTU_793	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylorosula; s__Beijerinckia sp. N4
OTU_794	k__Eukaryota; p__Opisthokonta; c__Basidiomycota; o__Pucciniomycotina; f__Pucciniomycetes; g__Pucciniales; s__Pucciniaceae
OTU_795	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12; s__
OTU_796	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__uncultured Phenylobacterium sp.
OTU_797	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Parvularculaceae; g__Amphiplicatus; s__
OTU_798	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__metagenome; s__
OTU_799	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Oxobacteraceae; g__; s__
OTU_8	k__; p__; c__; o__; f__; g__; s__
OTU_80	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus sp. (in: Bacteria)
OTU_800	k__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium; s__
OTU_801	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__; s__
OTU_802	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_803	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium japonicum
OTU_804	k__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Granulicella; s__
